Id,SalePrice
2735,128976.23314280255
2736,144013.1598516156
2737,117799.49571760805
2738,131776.7387256115
2739,157234.8603911737
2740,140834.8348385844
2741,134739.98247366483
2742,154680.43262084748
2743,154617.27862505717
2744,148897.5894492924
2745,146773.32198789768
2746,132743.6826809499
2747,142060.12633505475
2748,130948.8236451609
2749,142659.50594903526
2750,146742.7395938327
2751,140950.63734211685
2752,209509.7717117193
2753,147468.55713250334
2754,229992.33779609555
2755,130701.09428745793
2756,98731.63880557698
2757,150834.8434546459
2758,92619.18044577239
2759,148399.44665493417
2760,115579.99873082367
2761,139098.2285214378
2762,141682.27601383772
2763,224872.8689126258
2764,144061.61511011203
2765,308681.05286067293
2766,133419.42252521293
2767,86631.90917034258
2768,126103.7328553454
2769,118865.13587102797
2770,143883.33543272273
2771,117252.2405053992
2772,105349.1784721671
2773,167785.77114556334
2774,144479.39516683103
2775,143150.73326091477
2776,135959.0979133538
2777,136536.8183951103
2778,108587.3709383292
2779,139466.6830572839
2780,114784.47959896125
2781,101674.65405715589
2782,109944.73982940879
2783,164458.76771321302
2784,127748.34182268391
2785,150359.87607809057
2786,73366.50833314312
2787,134521.66662468732
2788,65263.90979832448
2789,181851.3687971867
2790,105416.2781316801
2791,125373.15089843606
2792,65700.89691367853
2793,205141.06033412978
2794,91696.61556245037
2795,127073.3587839078
2796,104253.33178792395
2797,208665.45066805527
2798,128054.1775157555
2799,123987.3688007202
2800,69187.24762301569
2801,115857.26499850227
2802,129672.39331475325
2803,149561.45493412332
2804,147745.25947867756
2805,108154.14038276643
2806,70610.71690655181
2807,160575.63553493778
2808,146404.47212824586
2809,124945.64826988055
2810,135063.89046608735
2811,172267.15150189758
2812,161346.5035530715
2813,139389.073737333
2814,132678.8245009081
2815,117684.51980239882
2816,212828.5520154692
2817,148723.63177420036
2818,131638.7536608548
2819,172686.8014294343
2820,135041.4729886507
2821,111173.17865496698
2822,204748.36111489905
2823,260377.59925573124
2824,173041.9447802873
2825,176144.92378721645
2826,137948.72908685284
2827,145540.19446412232
2828,225034.7273366369
2829,227062.43512515904
2830,227225.06760600166
2831,189499.75522301477
2832,260676.91542631423
2833,303553.98518942326
2834,209818.58807293215
2835,217919.63637464843
2836,206451.32515555748
2837,159308.88543395844
2838,152860.28177255284
2839,171643.59211134454
2840,197503.98478508653
2841,207785.1470078922
2842,228648.30047829382
2843,154674.56281451185
2844,163292.1679755381
2845,128133.45425049949
2846,218654.4789543665
2847,206845.24438761282
2848,231543.97259924965
2849,198168.8046505136
2850,300741.1914613844
2851,221805.86390886625
2852,244899.20765401018
2853,226992.2994144956
2854,140632.52173520465
2855,203619.72602651466
2856,200981.6575593504
2857,190949.62116318708
2858,206178.25735445434
2859,133708.4097972332
2860,131971.77006787786
2861,139994.74665905142
2862,201916.80982797194
2863,116926.31263754568
2864,250511.81978437942
2865,146103.26918900094
2866,147804.72715695587
2867,104396.32587936227
2868,93353.28379227666
2869,136681.68917471313
2870,124921.32390823311
2871,101827.37989607459
2872,69895.48175273418
2873,108130.75352670235
2874,134074.59467002464
2875,135352.96093925164
2876,168482.24155311513
2877,116086.2392031959
2878,165723.73977889898
2879,135949.2933068384
2880,102494.80072354779
2881,150400.95750440564
2882,132842.76814953613
2883,161431.00521541873
2884,181709.5729738065
2885,171236.00333278248
2886,222627.50005940077
2887,108169.67328654566
2888,124362.88565928141
2889,64738.82889369392
2890,83058.1205311181
2891,130591.9481514627
2892,103467.22916798166
2893,106717.43468466612
2894,67956.4374504826
2895,266325.6122732877
2896,242047.19675712162
2897,213184.93718393502
2898,144425.39169661183
2899,203682.2700797019
2900,160186.3651733088
2901,189725.57457312572
2902,187907.28296066998
2903,333624.71371434926
2904,343443.8623684676
2905,113819.3188147366
2906,208434.06727877277
2907,113423.62240329714
2908,129585.76612946484
2909,145271.08766848227
2910,79486.85871539725
2911,85544.37933752975
2912,154136.15142405644
2913,92073.17010755494
2914,80652.06819019743
2915,92790.71314880793
2916,91097.64211018244
2917,173353.9385135426
2918,108957.52596975779
2919,238696.47714552196
